frame_no,timestamp_sec,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_mode,event_type,line_index,counted,motion_state,avg_per_frame,displacement,moving,in_roi
313,10.4333,550,car,0.8006,757,631,819,704,788.0,667.5,multiline,none,-1,False,recently_moving,0.53,3.21,True,True
313,10.4333,463,truck,0.6581,1645,509,1918,699,1781.5,604.0,multiline,none,-1,False,stationary,2.45,16.19,False,True
313,10.4333,456,truck,0.474,0,459,185,591,92.5,525.0,multiline,none,-1,False,stationary,5.79,63.04,False,True
314,10.4667,550,car,0.8366,759,632,819,704,789.0,668.0,multiline,none,-1,False,recently_moving,0.53,2.41,True,True
314,10.4667,463,truck,0.6724,1648,509,1918,699,1783.0,604.0,multiline,none,-1,False,stationary,2.32,16.48,False,True
314,10.4667,456,truck,0.3649,0,459,183,591,91.5,525.0,multiline,none,-1,False,stationary,5.73,62.76,False,True
315,10.5,550,car,0.8072,762,634,818,704,790.0,669.0,multiline,none,-1,False,recently_moving,0.56,2.43,True,True
315,10.5,463,truck,0.674,1645,508,1918,699,1781.5,603.5,multiline,none,-1,False,stationary,2.01,15.53,False,True
315,10.5,456,truck,0.4334,0,460,180,590,90.0,525.0,multiline,none,-1,False,stationary,5.48,60.18,False,True
315,10.5,564,car,0.6546,775,638,964,710,869.5,674.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
315,10.5,486,car,0.4603,984,580,1135,649,1059.5,614.5,multiline,none,-1,False,stationary,6.7,73.57,False,True
316,10.5333,550,car,0.7657,767,636,818,704,792.5,670.0,multiline,none,-1,False,stationary,0.63,4.02,False,True
316,10.5333,463,truck,0.5742,1644,508,1918,698,1781.0,603.0,multiline,none,-1,False,stationary,1.72,14.36,False,True
316,10.5333,456,truck,0.5658,0,461,178,590,89.0,525.5,multiline,none,-1,False,stationary,5.12,56.25,False,True
316,10.5333,564,car,0.5979,777,638,967,711,872.0,674.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
316,10.5333,486,car,0.5487,971,580,1123,647,1047.0,613.5,multiline,none,-1,False,stationary,7.24,79.48,False,True
317,10.5667,550,car,0.5955,774,638,818,702,796.0,670.0,multiline,none,-1,False,stationary,0.77,6.58,False,True
317,10.5667,463,truck,0.6188,1643,508,1918,698,1780.5,603.0,multiline,none,-1,False,stationary,1.43,13.93,False,True
317,10.5667,456,truck,0.5735,0,462,174,590,87.0,526.0,multiline,none,-1,False,stationary,4.72,51.8,False,True
317,10.5667,564,car,0.6074,781,639,971,712,876.0,675.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
318,10.6,463,truck,0.5611,1628,508,1918,698,1773.0,603.0,multiline,none,-1,False,stationary,1.48,9.64,False,True
318,10.6,456,truck,0.6529,0,462,171,590,85.5,526.0,multiline,none,-1,False,stationary,4.2,46.09,False,True
319,10.6333,463,truck,0.5891,1620,508,1918,697,1769.0,602.5,multiline,none,-1,False,stationary,1.5,3.76,False,True
319,10.6333,456,truck,0.514,0,463,168,589,84.0,526.0,multiline,none,-1,False,stationary,3.64,39.98,False,True
320,10.6667,463,truck,0.4871,1619,508,1918,697,1768.5,602.5,multiline,none,-1,False,stationary,1.41,2.48,False,True
320,10.6667,456,truck,0.4273,0,463,165,589,82.5,526.0,multiline,none,-1,False,stationary,3.12,34.26,False,True
321,10.7,463,truck,0.5991,1617,508,1918,696,1767.5,602.0,multiline,none,-1,False,stationary,1.28,7.29,False,True
321,10.7,456,truck,0.7151,0,463,161,589,80.5,526.0,multiline,none,-1,False,stationary,2.68,29.48,False,True
321,10.7,567,car,0.4576,1632,677,1870,789,1751.0,733.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
322,10.7333,463,truck,0.5434,1603,508,1918,695,1760.5,601.5,multiline,none,-1,False,stationary,1.5,12.13,False,True
322,10.7333,456,truck,0.6728,0,463,158,588,79.0,525.5,multiline,none,-1,False,stationary,2.34,25.68,False,True
322,10.7333,567,car,0.5827,1633,676,1873,789,1753.0,732.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
323,10.7667,463,truck,0.5322,1599,508,1918,695,1758.5,601.5,multiline,none,-1,False,stationary,1.76,15.49,False,True
323,10.7667,456,truck,0.7568,0,464,155,588,77.5,526.0,multiline,none,-1,False,stationary,2.07,22.69,False,True
323,10.7667,567,car,0.6706,1642,677,1880,790,1761.0,733.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
324,10.8,463,truck,0.567,1593,507,1918,694,1755.5,600.5,multiline,none,-1,False,stationary,1.97,19.26,False,True
324,10.8,456,truck,0.7082,0,464,152,587,76.0,525.5,multiline,none,-1,False,stationary,1.87,20.53,False,True
324,10.8,567,car,0.5063,1653,677,1889,790,1771.0,733.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
325,10.8333,463,truck,0.4426,1589,507,1918,694,1753.5,600.5,multiline,none,-1,False,stationary,2.13,22.94,False,True
325,10.8333,456,truck,0.6915,0,464,148,587,74.0,525.5,multiline,none,-1,False,stationary,1.78,19.49,False,True
325,10.8333,567,car,0.8098,1665,678,1897,790,1781.0,734.0,multiline,none,-1,False,recently_moving,4.18,16.7,True,True
326,10.8667,463,truck,0.488,1581,507,1918,693,1749.5,600.0,multiline,none,-1,False,stationary,2.4,26.2,False,True
326,10.8667,456,truck,0.7877,0,464,145,586,72.5,525.0,multiline,none,-1,False,stationary,1.72,18.82,False,True
326,10.8667,567,car,0.7835,1674,678,1902,790,1788.0,734.0,multiline,none,-1,False,recently_moving,4.77,23.79,True,True
326,10.8667,579,car,0.8653,283,540,448,606,365.5,573.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
327,10.9,463,truck,0.4343,1576,506,1918,692,1747.0,599.0,multiline,none,-1,False,stationary,2.64,29.03,False,True
327,10.9,456,truck,0.6314,0,465,141,586,70.5,525.5,multiline,none,-1,False,stationary,1.71,18.71,False,True
327,10.9,567,car,0.6762,1683,678,1907,790,1795.0,734.0,multiline,none,-1,False,recently_moving,5.15,30.86,True,True
327,10.9,579,car,0.8306,282,539,447,606,364.5,572.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
328,10.9333,463,truck,0.3635,1574,506,1918,691,1746.0,598.5,multiline,none,-1,False,stationary,2.83,31.06,False,True
328,10.9333,456,truck,0.6784,0,465,137,586,68.5,525.5,multiline,none,-1,False,stationary,1.7,18.65,False,True
328,10.9333,567,car,0.5053,1693,678,1910,789,1801.5,733.5,multiline,none,-1,False,recently_moving,5.39,37.72,True,True
328,10.9333,579,car,0.8411,279,539,443,605,361.0,572.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
328,10.9333,564,car,0.6246,818,642,1007,716,912.5,679.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
329,10.9667,463,truck,0.5152,1572,506,1918,690,1745.0,598.0,multiline,none,-1,False,stationary,2.75,30.16,False,True
329,10.9667,456,truck,0.7691,0,465,132,585,66.0,525.0,multiline,none,-1,False,stationary,1.73,18.98,False,True
329,10.9667,567,car,0.7602,1705,679,1912,788,1808.5,733.5,multiline,none,-1,False,recently_moving,5.58,44.61,True,True
329,10.9667,579,car,0.8583,276,539,438,605,357.0,572.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
329,10.9667,564,car,0.6121,847,645,1036,720,941.5,682.5,multiline,none,-1,False,recently_moving,9.1,36.38,True,True
329,10.9667,486,car,0.6205,958,577,1095,645,1026.5,611.0,multiline,none,-1,False,stationary,8.1,88.95,False,True
330,11.0,463,truck,0.6861,1571,506,1918,689,1744.5,597.5,multiline,none,-1,False,stationary,2.59,28.36,False,True
330,11.0,456,truck,0.7501,0,465,128,584,64.0,524.5,multiline,none,-1,False,stationary,1.76,19.36,False,True
330,11.0,567,car,0.8903,1717,681,1914,788,1815.5,734.5,multiline,none,-1,False,recently_moving,5.73,51.56,True,True
330,11.0,579,car,0.8565,273,539,434,604,353.5,571.5,multiline,none,-1,False,recently_moving,1.75,6.97,True,True
330,11.0,564,car,0.8428,871,647,1062,722,966.5,684.5,multiline,line_crossed,1,True,recently_moving,11.56,57.77,True,True
330,11.0,486,car,0.3567,946,574,1074,644,1010.0,609.0,multiline,none,-1,False,stationary,8.94,98.26,False,True
331,11.0333,463,truck,0.6864,1568,506,1918,689,1743.0,597.5,multiline,none,-1,False,stationary,2.51,27.53,False,True
331,11.0333,456,truck,0.7111,0,464,124,584,62.0,524.0,multiline,none,-1,False,stationary,1.8,19.79,False,True
331,11.0333,567,car,0.6165,1733,681,1915,787,1824.0,734.0,multiline,none,-1,False,recently_moving,5.91,59.05,True,True
331,11.0333,579,car,0.6904,270,538,430,603,350.0,570.5,multiline,none,-1,False,recently_moving,2.01,10.03,True,True
331,11.0333,564,car,0.5895,891,649,1084,725,987.5,687.0,multiline,none,-1,False,recently_moving,13.18,79.07,True,True
331,11.0333,486,car,0.4222,935,573,1058,643,996.5,608.0,multiline,none,-1,False,stationary,9.7,106.57,False,True
332,11.0667,463,truck,0.3684,1566,506,1918,688,1742.0,597.0,multiline,none,-1,False,stationary,2.47,27.03,False,True
332,11.0667,456,truck,0.4164,0,463,119,583,59.5,523.0,multiline,none,-1,False,stationary,1.85,20.32,False,True
332,11.0667,567,car,0.595,1746,682,1916,787,1831.0,734.5,multiline,none,-1,False,recently_moving,6.03,66.34,True,True
332,11.0667,579,car,0.8503,267,538,426,602,346.5,570.0,multiline,none,-1,False,recently_moving,2.22,13.29,True,True
332,11.0667,564,car,0.7839,908,650,1104,727,1006.0,688.5,multiline,none,-1,False,recently_moving,14.2,99.38,True,True
332,11.0667,486,car,0.5294,927,572,1046,642,986.5,607.0,multiline,none,-1,False,stationary,10.34,113.59,False,True
333,11.1,463,truck,0.5891,1564,506,1918,688,1741.0,597.0,multiline,none,-1,False,stationary,2.24,24.59,False,True
333,11.1,456,truck,0.8188,0,462,114,583,57.0,522.5,multiline,none,-1,False,stationary,1.92,20.99,False,True
333,11.1,567,car,0.8055,1759,683,1917,787,1838.0,735.0,multiline,none,-1,False,recently_moving,6.63,72.86,True,True
333,11.1,579,car,0.8233,265,538,422,601,343.5,569.5,multiline,none,-1,False,recently_moving,2.35,16.45,True,True
333,11.1,564,car,0.8015,922,651,1121,729,1021.5,690.0,multiline,none,-1,False,recently_moving,14.76,118.04,True,True
333,11.1,486,car,0.3575,920,571,1037,641,978.5,606.0,multiline,none,-1,False,stationary,10.84,119.07,False,True
334,11.1333,463,truck,0.5155,1557,506,1918,688,1737.5,597.0,multiline,none,-1,False,stationary,2.14,23.52,False,True
334,11.1333,456,truck,0.8561,0,462,110,582,55.0,522.0,multiline,none,-1,False,stationary,1.98,21.65,False,True
334,11.1333,567,car,0.8815,1771,684,1918,787,1844.5,735.5,multiline,none,-1,False,recently_moving,6.96,76.57,True,True
334,11.1333,579,car,0.8912,263,538,418,600,340.5,569.0,multiline,none,-1,False,recently_moving,2.45,19.57,True,True
334,11.1333,564,car,0.6357,935,652,1138,731,1036.5,691.5,multiline,none,-1,False,moving,15.05,135.46,True,True
335,11.1667,463,truck,0.4996,1549,506,1918,686,1733.5,596.0,multiline,none,-1,False,stationary,2.11,23.17,False,True
335,11.1667,456,truck,0.8287,0,462,105,582,52.5,522.0,multiline,none,-1,False,stationary,2.05,22.41,False,True
335,11.1667,567,car,0.8849,1784,685,1918,787,1851.0,736.0,multiline,none,-1,False,recently_moving,7.07,77.76,True,True
335,11.1667,579,car,0.867,261,538,414,599,337.5,568.5,multiline,none,-1,False,recently_moving,2.52,22.67,True,True
335,11.1667,564,car,0.3494,947,653,1153,732,1050.0,692.5,multiline,none,-1,False,moving,15.15,151.51,True,True
336,11.2,463,truck,0.2829,1543,505,1918,684,1730.5,594.5,multiline,none,-1,False,stationary,2.13,23.39,False,True
336,11.2,456,truck,0.7036,0,462,100,581,50.0,521.5,multiline,none,-1,False,stationary,2.11,23.1,False,True
336,11.2,579,car,0.7599,259,538,410,598,334.5,568.0,multiline,none,-1,False,recently_moving,2.58,25.74,True,True
337,11.2333,463,truck,0.4037,1537,505,1918,683,1727.5,594.0,multiline,none,-1,False,stationary,2.11,23.18,False,True
337,11.2333,456,truck,0.8527,0,462,95,581,47.5,521.5,multiline,none,-1,False,stationary,2.18,23.85,False,True
337,11.2333,579,car,0.6579,258,537,405,598,331.5,567.5,multiline,none,-1,False,recently_moving,2.62,28.79,True,True
337,11.2333,486,car,0.7077,897,571,1020,641,958.5,606.0,multiline,none,-1,False,stationary,11.61,127.51,False,True
337,11.2333,564,car,0.4159,959,653,1171,733,1065.0,693.0,multiline,none,-1,False,moving,15.2,167.2,True,True
338,11.2667,456,truck,0.5721,0,463,90,581,45.0,522.0,multiline,none,-1,False,stationary,2.24,24.52,False,True
338,11.2667,579,car,0.6339,256,539,390,597,323.0,568.0,multiline,none,-1,False,recently_moving,3.03,33.32,True,True
338,11.2667,486,car,0.5412,876,570,1006,640,941.0,605.0,multiline,none,-1,False,stationary,12.44,136.68,False,True
338,11.2667,564,car,0.4237,979,652,1186,734,1082.5,693.0,multiline,none,-1,False,moving,16.61,182.62,True,True
339,11.3,579,car,0.584,255,539,375,597,315.0,568.0,multiline,none,-1,False,recently_moving,3.44,37.8,True,True
339,11.3,564,car,0.3919,987,652,1202,736,1094.5,694.0,multiline,none,-1,False,moving,17.77,195.44,True,True
339,11.3,609,car,0.492,810,591,832,629,821.0,610.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
339,11.3,463,truck,0.4206,1530,505,1918,681,1724.0,593.0,multiline,none,-1,False,stationary,2.13,23.38,False,True
340,11.3333,579,car,0.679,253,538,364,596,308.5,567.0,multiline,none,-1,False,recently_moving,3.79,41.62,True,True
340,11.3333,564,car,0.3308,990,652,1217,738,1103.5,695.0,multiline,none,-1,False,moving,17.65,194.12,True,True
340,11.3333,609,car,0.7082,808,591,832,629,820.0,610.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
340,11.3333,463,truck,0.6041,1525,504,1918,680,1721.5,592.0,multiline,none,-1,False,stationary,2.19,24.06,False,True
341,11.3667,579,car,0.6792,251,537,355,596,303.0,566.5,multiline,none,-1,False,stationary,4.08,44.81,False,True
341,11.3667,564,car,0.8413,1007,652,1231,738,1119.0,695.0,multiline,none,-1,False,moving,17.14,188.46,True,True
341,11.3667,486,car,0.6059,856,569,991,639,923.5,604.0,multiline,none,-1,False,stationary,13.24,145.49,False,True
342,11.4,579,car,0.5487,249,537,348,596,298.5,566.5,multiline,none,-1,False,stationary,4.3,47.2,False,True
342,11.4,564,car,0.8784,1025,652,1245,738,1135.0,695.0,multiline,none,-1,False,moving,16.51,181.59,True,True
342,11.4,609,car,0.6438,805,588,832,630,818.5,609.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
342,11.4,463,truck,0.258,1520,504,1916,680,1718.0,592.0,multiline,none,-1,False,stationary,2.31,25.31,False,True
343,11.4333,579,car,0.7724,248,536,343,597,295.5,566.5,multiline,none,-1,False,stationary,4.42,48.53,False,True
343,11.4333,564,car,0.898,1041,652,1258,738,1149.5,695.0,multiline,none,-1,False,moving,15.9,174.79,True,True
343,11.4333,609,car,0.5697,800,586,832,631,816.0,608.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
343,11.4333,463,bus,0.3089,1497,504,1913,679,1705.0,591.5,multiline,none,-1,False,stationary,2.77,30.4,False,True
344,11.4667,579,car,0.7783,247,535,339,597,293.0,566.0,multiline,none,-1,False,stationary,4.48,49.24,False,True
344,11.4667,564,car,0.8744,1053,652,1272,738,1162.5,695.0,multiline,none,-1,False,moving,15.32,168.46,True,True
344,11.4667,609,car,0.7012,796,584,832,632,814.0,608.0,multiline,none,-1,False,recently_moving,1.06,4.23,True,True
344,11.4667,463,truck,0.328,1470,503,1910,680,1690.0,591.5,multiline,none,-1,False,stationary,3.51,38.39,False,True
345,11.5,579,car,0.6898,246,535,336,598,291.0,566.5,multiline,none,-1,False,stationary,4.49,49.33,False,True
345,11.5,564,car,0.9135,1067,652,1285,738,1176.0,695.0,multiline,none,-1,False,recently_moving,14.88,163.61,True,True
345,11.5,609,car,0.8007,791,582,832,633,811.5,607.5,multiline,none,-1,False,recently_moving,1.24,6.19,True,True
345,11.5,463,truck,0.3746,1465,503,1906,680,1685.5,591.5,multiline,none,-1,False,stationary,4.09,44.77,False,True
346,11.5333,579,car,0.7424,245,534,334,599,289.5,566.5,multiline,none,-1,False,stationary,4.45,48.85,False,True
346,11.5333,564,car,0.911,1079,652,1298,738,1188.5,695.0,multiline,none,-1,False,recently_moving,14.51,159.57,True,True
346,11.5333,609,car,0.8795,785,580,833,633,809.0,606.5,multiline,none,-1,False,recently_moving,1.4,8.4,True,True
346,11.5333,463,truck,0.271,1445,503,1902,681,1673.5,592.0,multiline,none,-1,False,stationary,4.82,52.75,False,True
347,11.5667,579,car,0.7662,244,533,333,599,288.5,566.0,multiline,none,-1,False,stationary,4.35,47.85,False,True
347,11.5667,564,car,0.913,1092,653,1311,739,1201.5,696.0,multiline,none,-1,False,recently_moving,14.26,156.77,True,True
347,11.5667,609,car,0.7988,780,578,833,633,806.5,605.5,multiline,none,-1,False,recently_moving,1.54,10.77,True,True
347,11.5667,463,truck,0.3383,1445,502,1897,681,1671.0,591.5,multiline,none,-1,False,stationary,5.27,57.62,False,True
348,11.6,579,car,0.4655,243,534,332,599,287.5,566.5,multiline,none,-1,False,stationary,4.23,46.49,False,True
348,11.6,564,car,0.7759,1106,653,1324,739,1215.0,696.0,multiline,none,-1,False,recently_moving,14.04,154.41,True,True
348,11.6,609,car,0.6695,774,576,833,633,803.5,604.5,multiline,none,-1,False,recently_moving,1.68,13.42,True,True
348,11.6,463,truck,0.3276,1452,502,1892,680,1672.0,591.0,multiline,none,-1,False,stationary,5.39,59.02,False,True
349,11.6333,579,car,0.705,243,535,331,599,287.0,567.0,multiline,none,-1,False,stationary,3.89,42.79,False,True
349,11.6333,564,car,0.901,1118,653,1337,740,1227.5,696.5,multiline,none,-1,False,recently_moving,13.75,151.17,True,True
349,11.6333,609,car,0.7513,769,574,833,633,801.0,603.5,multiline,none,-1,False,recently_moving,1.79,16.05,True,True
349,11.6333,463,truck,0.2984,1438,502,1888,679,1663.0,590.5,multiline,none,-1,False,stationary,5.66,61.97,False,True
350,11.6667,579,car,0.6787,243,535,329,598,286.0,566.5,multiline,none,-1,False,stationary,3.46,37.97,False,True
350,11.6667,564,car,0.9079,1132,653,1349,740,1240.5,696.5,multiline,none,-1,False,recently_moving,13.58,149.37,True,True
350,11.6667,609,car,0.7821,763,571,833,633,798.0,602.0,multiline,none,-1,False,recently_moving,1.9,18.95,True,True
350,11.6667,463,truck,0.3069,1440,501,1883,678,1661.5,589.5,multiline,none,-1,False,stationary,5.78,63.43,False,True
351,11.7,579,car,0.6771,243,534,327,597,285.0,565.5,multiline,none,-1,False,stationary,3.0,32.92,False,True
351,11.7,564,car,0.9001,1144,653,1361,740,1252.5,696.5,multiline,none,-1,False,recently_moving,13.57,149.24,True,True
351,11.7,609,car,0.8058,757,569,833,633,795.0,601.0,multiline,none,-1,False,recently_moving,2.0,21.95,True,True
351,11.7,463,truck,0.5263,1426,501,1878,677,1652.0,589.0,multiline,none,-1,False,stationary,6.06,66.46,False,True
352,11.7333,579,car,0.6845,242,533,326,596,284.0,564.5,multiline,none,-1,False,stationary,2.57,28.07,False,True
352,11.7333,564,car,0.8812,1158,654,1373,741,1265.5,697.5,multiline,none,-1,False,recently_moving,13.48,148.3,True,True
352,11.7333,609,car,0.8695,752,568,833,632,792.5,600.0,multiline,none,-1,False,recently_moving,2.23,24.51,True,True
353,11.7667,579,car,0.7142,242,532,324,595,283.0,563.5,multiline,none,-1,False,stationary,2.19,23.73,False,True
353,11.7667,564,car,0.7954,1172,655,1381,742,1276.5,698.5,multiline,none,-1,False,recently_moving,13.27,145.94,True,True
353,11.7667,609,car,0.8871,748,567,833,632,790.5,599.5,multiline,none,-1,False,recently_moving,2.39,26.27,True,True
354,11.8,579,car,0.604,242,532,321,594,281.5,563.0,multiline,none,-1,False,stationary,1.9,20.43,False,True
354,11.8,564,car,0.8221,1187,656,1393,742,1290.0,699.0,multiline,none,-1,False,recently_moving,13.1,144.06,True,True
354,11.8,609,car,0.8701,744,567,833,631,788.5,599.0,multiline,none,-1,False,recently_moving,2.48,27.26,True,True
354,11.8,463,truck,0.4721,1405,500,1869,680,1637.0,590.0,multiline,none,-1,False,stationary,6.62,72.76,False,True
